cnpj,cnpj_formatado,razao_social,nome_fantasia,setor,categoria_cvm,situacao_cvm,site_ri,email,municipio,uf,tipo_emissor,descricao
28580065000172,28.580.065/0001-72,INSPIRA MUDANCA PARTICIPACOES S.A.,INSPIRA MUDANCA PARTICIPACOES S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,INSPIRA MUDANCA PARTICIPACOES S.A. é emissora de títulos de crédito privado registrados na CVM.
06977745000191,06.977.745/0001-91,BR MALLS PARTICIPACOES S.A.,BR MALLS PARTICIPACOES S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,BR MALLS PARTICIPACOES S.A. é emissora de títulos de crédito privado registrados na CVM.
48127012000108,48.127.012/0001-08,CONCESSIONARIA RODOVIAS DO TRIANGULO SPE S.A.,CONCESSIONARIA RODOVIAS DO TRIANGULO SPE S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,CONCESSIONARIA RODOVIAS DO TRIANGULO SPE S.A. é emissora de títulos de crédito privado registrados na CVM.
49947676000186,49.947.676/0001-86,CREDITCORP SECURITIZADORA S.A.,CREDITCORP SECURITIZADORA S.A.,Crédito Privado,Emissor de Dívida,Ativo,https://www.creditsec.com.br,,,,Emissor de Dívida / Securitizadora,CREDITCORP SECURITIZADORA S.A. é emissora de títulos de crédito privado registrados na CVM.
49001338000157,49.001.338/0001-57,NE SECURITIZADORA S.A.,NE SECURITIZADORA S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,NE SECURITIZADORA S.A. é emissora de títulos de crédito privado registrados na CVM.
60659463002992,60.659.463/0029-92,ACHE LABORATORIOS FARMACEUTICOS S.A.,ACHE LABORATORIOS FARMACEUTICOS S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,ACHE LABORATORIOS FARMACEUTICOS S.A. é emissora de títulos de crédito privado registrados na CVM.
47960950000121,47.960.950/0001-21,MAGAZINE LUIZA SA,MAGAZINE LUIZA SA,Crédito Privado,Emissor de Dívida,Ativo,https://ri.magazineluiza.com.br/,,,,Emissor de Dívida / Securitizadora,MAGAZINE LUIZA SA é emissora de títulos de crédito privado registrados na CVM.
14688220001640,14.688.220/0016-40,ULTRACARGO LOGISTICA S.A.,ULTRACARGO LOGISTICA S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,ULTRACARGO LOGISTICA S.A. é emissora de títulos de crédito privado registrados na CVM.
31557781000143,31.557.781/0001-43,GET COMERCIALIZADORA DE ENERGIA S.A.,GET COMERCIALIZADORA DE ENERGIA S.A.,Crédito Privado,Emissor de Dívida,Ativo,https://www.matrixenergia.com.br/,,,,Emissor de Dívida / Securitizadora,GET COMERCIALIZADORA DE ENERGIA S.A. é emissora de títulos de crédito privado registrados na CVM.
04089570000150,04.089.570/0001-50,AGUAS GUARIROBA S.A.,AGUAS GUARIROBA S.A.,Crédito Privado,Emissor de Dívida,Ativo,https://www.aguasguariroba.com.br/,,,,Emissor de Dívida / Securitizadora,AGUAS GUARIROBA S.A. é emissora de títulos de crédito privado registrados na CVM.
02762121000104,02.762.121/0001-04,SANTOS BRASIL PARTICIPACOES S.A.,SANTOS BRASIL PARTICIPACOES S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,SANTOS BRASIL PARTICIPACOES S.A. é emissora de títulos de crédito privado registrados na CVM.
89637490000145,89.637.490/0001-45,KLABIN S.A.,KLABIN S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,KLABIN S.A. é emissora de títulos de crédito privado registrados na CVM.
48949370000104,48.949.370/0001-04,CALDEIRAO GRANDE 2 SOLAR S.A.,CALDEIRAO GRANDE 2 SOLAR S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,CALDEIRAO GRANDE 2 SOLAR S.A. é emissora de títulos de crédito privado registrados na CVM.
31701408000114,31.701.408/0001-14,ATHENA SAUDE BRASIL SA,ATHENA SAUDE BRASIL SA,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,ATHENA SAUDE BRASIL SA é emissora de títulos de crédito privado registrados na CVM.
35109618000179,35.109.618/0001-79,MONTE RODOVIAS NORDESTE I HOLDING PARTICIPACOES SA,MONTE RODOVIAS NORDESTE I HOLDING PARTICIPACOES SA,Crédito Privado,Emissor de Dívida,Ativo,https://www.monterodovias.com.br/,,,,Emissor de Dívida / Securitizadora,MONTE RODOVIAS NORDESTE I HOLDING PARTICIPACOES SA é emissora de títulos de crédito privado registrados na CVM.
02476026000136,02.476.026/0001-36,ULTRAFERTIL SA,ULTRAFERTIL SA,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,ULTRAFERTIL SA é emissora de títulos de crédito privado registrados na CVM.
36641320000178,36.641.320/0001-78,AMBIENTAL METROSUL CONCESSIONARIA DE SANEAMENTO SPE S.A.,AMBIENTAL METROSUL CONCESSIONARIA DE SANEAMENTO SPE S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,AMBIENTAL METROSUL CONCESSIONARIA DE SANEAMENTO SPE S.A. é emissora de títulos de crédito privado registrados na CVM.
02628150000170,02.628.150/0001-70,BRK AMBIENTAL - CACHOEIRO DE ITAPEMIRIM S.A.,BRK AMBIENTAL - CACHOEIRO DE ITAPEMIRIM S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,BRK AMBIENTAL - CACHOEIRO DE ITAPEMIRIM S.A. é emissora de títulos de crédito privado registrados na CVM.
60894730000105,60.894.730/0001-05,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,USINAS SID DE MINAS GERAIS S.A.-USIMINAS é emissora de títulos de crédito privado registrados na CVM.
10209063000106,10.209.063/0001-06,RECH AGRICOLA S/A,RECH AGRICOLA S/A,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,RECH AGRICOLA S/A é emissora de títulos de crédito privado registrados na CVM.
17339410000164,17.339.410/0001-64,METROBARRA S.A.,METROBARRA S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,METROBARRA S.A. é emissora de títulos de crédito privado registrados na CVM.
29316596000115,29.316.596/0001-15,INPASA AGROINDUSTRIAL S.A.,INPASA AGROINDUSTRIAL S.A.,Crédito Privado,Emissor de Dívida,Ativo,https://www.inpasa.com.br,,,,Emissor de Dívida / Securitizadora,INPASA AGROINDUSTRIAL S.A. é emissora de títulos de crédito privado registrados na CVM.
51715500000140,51.715.500/0001-40,ROTA DO PARA S.A,ROTA DO PARA S.A,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,ROTA DO PARA S.A é emissora de títulos de crédito privado registrados na CVM.
03953509000147,03.953.509/0001-47,CPFL GERAÇÃO DE ENERGIA S/A,CPFL GERAÇÃO DE ENERGIA S/A,Crédito Privado,Emissor de Dívida,Ativo,https://ri.cpfl.com.br/list.aspx?idCanal=HhNV1NdqEIpOeo2o2f4UWA==&linguagem=pt&ano=0,,,,Emissor de Dívida / Securitizadora,CPFL GERAÇÃO DE ENERGIA S/A é emissora de títulos de crédito privado registrados na CVM.
30997588000160,30.997.588/0001-60,ATHON GERACAO DISTRIBUIDA S/A,ATHON GERACAO DISTRIBUIDA S/A,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,ATHON GERACAO DISTRIBUIDA S/A é emissora de títulos de crédito privado registrados na CVM.
52948225000178,52.948.225/0001-78,ATHON GERAÇÃO DISTRIBUÍDA III S.A.,ATHON GERAÇÃO DISTRIBUÍDA III S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,ATHON GERAÇÃO DISTRIBUÍDA III S.A. é emissora de títulos de crédito privado registrados na CVM.
01599101000193,01.599.101/0001-93,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,Crédito Privado,Emissor de Dívida,Ativo,https://sequoialog.com.br/,,,,Emissor de Dívida / Securitizadora,SEQUOIA LOGÍSTICA E TRANSPORTES S.A. é emissora de títulos de crédito privado registrados na CVM.
80464753000197,80.464.753/0001-97,EQS ENGENHARIA S.A.,EQS ENGENHARIA S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,EQS ENGENHARIA S.A. é emissora de títulos de crédito privado registrados na CVM.
09597979000100,09.597.979/0001-00,RIO CASCA ENERGETICA S.A.,RIO CASCA ENERGETICA S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,RIO CASCA ENERGETICA S.A. é emissora de títulos de crédito privado registrados na CVM.
08213823000107,08.213.823/0001-07,AURA ALMAS MINERACAO S.A.,AURA ALMAS MINERACAO S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,AURA ALMAS MINERACAO S.A. é emissora de títulos de crédito privado registrados na CVM.
75633560000182,75.633.560/0001-82,CATTALINI TERMINAIS MARITIMOS S.A.,CATTALINI TERMINAIS MARITIMOS S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,CATTALINI TERMINAIS MARITIMOS S.A. é emissora de títulos de crédito privado registrados na CVM.
09334083000120,09.334.083/0001-20,EDP RENOVAVEIS BRASIL S/A,EDP RENOVAVEIS BRASIL S/A,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,EDP RENOVAVEIS BRASIL S/A é emissora de títulos de crédito privado registrados na CVM.
06840748000189,06.840.748/0001-89,EQUATORIAL PIAUI DISTRIBUIDORA DE ENERGIA S.A,EQUATORIAL PIAUI DISTRIBUIDORA DE ENERGIA S.A,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,EQUATORIAL PIAUI DISTRIBUIDORA DE ENERGIA S.A é emissora de títulos de crédito privado registrados na CVM.
10645019000149,10.645.019/0001-49,EMERGENCIA PARTICIPACOES S/A,EMERGENCIA PARTICIPACOES S/A,Crédito Privado,Emissor de Dívida,Ativo,https://ri.ambipar.com/,,,,Emissor de Dívida / Securitizadora,EMERGENCIA PARTICIPACOES S/A é emissora de títulos de crédito privado registrados na CVM.
02736470000143,02.736.470/0001-43,CONFIANZA SECURITIZADORA SA,CONFIANZA SECURITIZADORA SA,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,CONFIANZA SECURITIZADORA SA é emissora de títulos de crédito privado registrados na CVM.
51218147000193,51.218.147/0001-93,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A,Crédito Privado,Emissor de Dívida,Ativo,https://ri.iguatemi.com.br/,,,,Emissor de Dívida / Securitizadora,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A é emissora de títulos de crédito privado registrados na CVM.
36763716000198,36.763.716/0001-98,CONCESSIONARIA CATARINENSE DE RODOVIAS S.A.,CONCESSIONARIA CATARINENSE DE RODOVIAS S.A.,Crédito Privado,Emissor de Dívida,Ativo,https://www.grupoccr.com.br/,,,,Emissor de Dívida / Securitizadora,CONCESSIONARIA CATARINENSE DE RODOVIAS S.A. é emissora de títulos de crédito privado registrados na CVM.
52177416000183,52.177.416/0001-83,ATLETICO MINEIRO S.A.F.,ATLETICO MINEIRO S.A.F.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,ATLETICO MINEIRO S.A.F. é emissora de títulos de crédito privado registrados na CVM.
82845322000104,82.845.322/0001-04,SOFTPLAN PLANEJAMENTO E SISTEMAS S/A,SOFTPLAN PLANEJAMENTO E SISTEMAS S/A,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,SOFTPLAN PLANEJAMENTO E SISTEMAS S/A é emissora de títulos de crédito privado registrados na CVM.
19213316000190,19.213.316/0001-90,COLEGIO VIMASA S/A,COLEGIO VIMASA S/A,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,COLEGIO VIMASA S/A é emissora de títulos de crédito privado registrados na CVM.
31711512000190,31.711.512/0001-90,RIBEIRO GONCALVES ENERGIA SOLAR S.A.,RIBEIRO GONCALVES ENERGIA SOLAR S.A.,Crédito Privado,Emissor de Dívida,Ativo,https://www.echoenergia.com.br/relacao-com-investidores/,,,,Emissor de Dívida / Securitizadora,RIBEIRO GONCALVES ENERGIA SOLAR S.A. é emissora de títulos de crédito privado registrados na CVM.
44467456000131,44.467.456/0001-31,NOVA MOBI PERNAMBUCO - SPE S.A.,NOVA MOBI PERNAMBUCO - SPE S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,NOVA MOBI PERNAMBUCO - SPE S.A. é emissora de títulos de crédito privado registrados na CVM.
03984987000114,03.984.987/0001-14,ECTE - EMPRESA CATARINENSE DE TRANSMISSAO DE ENERGIA S/A,ECTE - EMPRESA CATARINENSE DE TRANSMISSAO DE ENERGIA S/A,Crédito Privado,Emissor de Dívida,Ativo,https://www.tbe.com.br,,,,Emissor de Dívida / Securitizadora,ECTE - EMPRESA CATARINENSE DE TRANSMISSAO DE ENERGIA S/A é emissora de títulos de crédito privado registrados na CVM.
04416923000180,04.416.923/0001-80,EMPRESA PARAENSE DE TRANSMISSAO DE ENERGIA S/A,EMPRESA PARAENSE DE TRANSMISSAO DE ENERGIA S/A,Crédito Privado,Emissor de Dívida,Ativo,https://www.tbe.com.br,,,,Emissor de Dívida / Securitizadora,EMPRESA PARAENSE DE TRANSMISSAO DE ENERGIA S/A é emissora de títulos de crédito privado registrados na CVM.
55579547000185,55.579.547/0001-85,SPE VALE DOURADO ADMINISTRACAO S/A,SPE VALE DOURADO ADMINISTRACAO S/A,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,SPE VALE DOURADO ADMINISTRACAO S/A é emissora de títulos de crédito privado registrados na CVM.
00776574000660,00.776.574/0006-60,AMERICANAS S.A - EM RECUPERACAO JUDICIAL,AMERICANAS S.A - EM RECUPERACAO JUDICIAL,Crédito Privado,Emissor de Dívida,Ativo,https://ri.americanas.io/,,,,Emissor de Dívida / Securitizadora,AMERICANAS S.A - EM RECUPERACAO JUDICIAL é emissora de títulos de crédito privado registrados na CVM.
46409396000126,46.409.396/0001-26,AXS ENERGIA UFV GOIAS SPE S.A,AXS ENERGIA UFV GOIAS SPE S.A,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,AXS ENERGIA UFV GOIAS SPE S.A é emissora de títulos de crédito privado registrados na CVM.
50117634000105,50.117.634/0001-05,AXS ENERGIA UNIDADE 10 SPE S.A,AXS ENERGIA UNIDADE 10 SPE S.A,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,AXS ENERGIA UNIDADE 10 SPE S.A é emissora de títulos de crédito privado registrados na CVM.
05680391000156,05.680.391/0001-56,FSF TECNOLOGIA S.A.,FSF TECNOLOGIA S.A.,Crédito Privado,Emissor de Dívida,Ativo,https://www.aloo.com.br/,,,,Emissor de Dívida / Securitizadora,FSF TECNOLOGIA S.A. é emissora de títulos de crédito privado registrados na CVM.
50059431000100,50.059.431/0001-00,AXS ENERGIA UNIDADE 09 S.A,AXS ENERGIA UNIDADE 09 S.A,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,AXS ENERGIA UNIDADE 09 S.A é emissora de títulos de crédito privado registrados na CVM.
43697470000169,43.697.470/0001-69,ITER PARTICIPACOES S.A.,ITER PARTICIPACOES S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,ITER PARTICIPACOES S.A. é emissora de títulos de crédito privado registrados na CVM.
27486182000109,27.486.182/0001-09,VIACAO AGUIA BRANCA S A,VIACAO AGUIA BRANCA S A,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,VIACAO AGUIA BRANCA S A é emissora de títulos de crédito privado registrados na CVM.
47548779000148,47.548.779/0001-48,GNL BRASIL LOGISTICA S.A.,GNL BRASIL LOGISTICA S.A.,Crédito Privado,Emissor de Dívida,Ativo,https://ri.eneva.com.br/informacoes-ao-mercado/documentos-cvm/,,,,Emissor de Dívida / Securitizadora,GNL BRASIL LOGISTICA S.A. é emissora de títulos de crédito privado registrados na CVM.
34432153000120,34.432.153/0001-20,COMPANHIA DE GAS DA BAHIA BAHIAGAS,COMPANHIA DE GAS DA BAHIA BAHIAGAS,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,COMPANHIA DE GAS DA BAHIA BAHIAGAS é emissora de títulos de crédito privado registrados na CVM.
08364948000138,08.364.948/0001-38,ALUPAR INVESTIMENTO S/A,ALUPAR INVESTIMENTO S/A,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,ALUPAR INVESTIMENTO S/A é emissora de títulos de crédito privado registrados na CVM.
04370282000170,04.370.282/0001-70,COPEL GERAÇÃO E TRANSMISSÃO S/A,COPEL GERAÇÃO E TRANSMISSÃO S/A,Crédito Privado,Emissor de Dívida,Ativo,http://ri.copel.com/,,,,Emissor de Dívida / Securitizadora,COPEL GERAÇÃO E TRANSMISSÃO S/A é emissora de títulos de crédito privado registrados na CVM.
33592510000154,33.592.510/0001-54,VALE S.A.,VALE S.A.,Crédito Privado,Emissor de Dívida,Ativo,https://vale.com/pt/investidores,,,,Emissor de Dívida / Securitizadora,VALE S.A. é emissora de títulos de crédito privado registrados na CVM.
50365355000152,50.365.355/0001-52,BIOMETANO VERDE PAULINIA SA,BIOMETANO VERDE PAULINIA SA,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,BIOMETANO VERDE PAULINIA SA é emissora de títulos de crédito privado registrados na CVM.
24921465000143,24.921.465/0001-43,BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A,BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A,Crédito Privado,Emissor de Dívida,Ativo,https://www.bluefit.com.br,,,,Emissor de Dívida / Securitizadora,BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A é emissora de títulos de crédito privado registrados na CVM.
09584854000137,09.584.854/0001-37,MANAUS TRANSMISSORA DE ENERGIA S.A,MANAUS TRANSMISSORA DE ENERGIA S.A,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,MANAUS TRANSMISSORA DE ENERGIA S.A é emissora de títulos de crédito privado registrados na CVM.
26025075000110,26.025.075/0001-10,AGUAS DE BOMBINHAS SANEAMENTO SPE S.A,AGUAS DE BOMBINHAS SANEAMENTO SPE S.A,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,AGUAS DE BOMBINHAS SANEAMENTO SPE S.A é emissora de títulos de crédito privado registrados na CVM.
23397533000154,23.397.533/0001-54,AGUAS DE CAMBORIU SANEAMENTO SPE S.A.,AGUAS DE CAMBORIU SANEAMENTO SPE S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,AGUAS DE CAMBORIU SANEAMENTO SPE S.A. é emissora de títulos de crédito privado registrados na CVM.
23486042000180,23.486.042/0001-80,AGUAS DE PENHA SANEAMENTO SPE S.A.,AGUAS DE PENHA SANEAMENTO SPE S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,AGUAS DE PENHA SANEAMENTO SPE S.A. é emissora de títulos de crédito privado registrados na CVM.
21180700000185,21.180.700/0001-85,AGUAS DE SAO FRANCISCO DO SUL SPE S.A,AGUAS DE SAO FRANCISCO DO SUL SPE S.A,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,AGUAS DE SAO FRANCISCO DO SUL SPE S.A é emissora de títulos de crédito privado registrados na CVM.
50167742000184,50.167.742/0001-84,IVI ENERGIA S.A.,IVI ENERGIA S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,IVI ENERGIA S.A. é emissora de títulos de crédito privado registrados na CVM.
38128791000102,38.128.791/0001-02,RCH EMPREENDIMENTOS IMOBILIARIOS S.A,RCH EMPREENDIMENTOS IMOBILIARIOS S.A,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,RCH EMPREENDIMENTOS IMOBILIARIOS S.A é emissora de títulos de crédito privado registrados na CVM.
55968005000102,55.968.005/0001-02,AGRONUTRI PARTICIPACOES S.A.,AGRONUTRI PARTICIPACOES S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,AGRONUTRI PARTICIPACOES S.A. é emissora de títulos de crédito privado registrados na CVM.
28438834000100,28.438.834/0001-00,NEOENERGIA MORRO DO CHAPEU TRANSMISSAO E ENERGIA S.A.,NEOENERGIA MORRO DO CHAPEU TRANSMISSAO E ENERGIA S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,NEOENERGIA MORRO DO CHAPEU TRANSMISSAO E ENERGIA S.A. é emissora de títulos de crédito privado registrados na CVM.
51715706000170,51.715.706/0001-70,RIALMA TRANSMISSORA DE ENERGIA V S.A.,RIALMA TRANSMISSORA DE ENERGIA V S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,RIALMA TRANSMISSORA DE ENERGIA V S.A. é emissora de títulos de crédito privado registrados na CVM.
47238842000140,47.238.842/0001-40,ALMADA ENERGIA RENOVAVEL S.A.,ALMADA ENERGIA RENOVAVEL S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,ALMADA ENERGIA RENOVAVEL S.A. é emissora de títulos de crédito privado registrados na CVM.
47239859000111,47.239.859/0001-11,ENSEADA ENERGIA RENOVAVEL S.A.,ENSEADA ENERGIA RENOVAVEL S.A.,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,ENSEADA ENERGIA RENOVAVEL S.A. é emissora de títulos de crédito privado registrados na CVM.
46626686000121,46.626.686/0001-21,VICOSA ENERGIA RENOVAVEL S.A,VICOSA ENERGIA RENOVAVEL S.A,Crédito Privado,Emissor de Dívida,Ativo,,,,,Emissor de Dívida / Securitizadora,VICOSA ENERGIA RENOVAVEL S.A é emissora de títulos de crédito privado registrados na CVM.
