date,data_vencimento,taxa_indicativa,taxa_compra,taxa_venda,pu,vencimento_iso,vertice_ano,titulo_nome
2026-03-25,20500815,7.2625,7.2771,7.2468,4037.180924,2050-08-15,2050,NTN-B 2050
2026-03-25,20550515,7.2561,7.2693,7.2416,4069.918972,2055-05-15,2055,NTN-B 2055
2026-03-25,20600815,7.2587,7.2722,7.2448,3968.152797,2060-08-15,2060,NTN-B 2060
2026-03-26,20260815,8.7396,8.7584,8.7075,4621.81087,2026-08-15,2026,NTN-B 2026
2026-03-26,20270515,8.1808,8.1968,8.1678,4637.440185,2027-05-15,2027,NTN-B 2027
2026-03-26,20280815,8.1141,8.1265,8.0968,4470.512614,2028-08-15,2028,NTN-B 2028
2026-03-26,20290515,8.0061,8.0217,7.991,4501.377032,2029-05-15,2029,NTN-B 2029
2026-03-26,20300815,8.0302,8.0486,8.0196,4347.119873,2030-08-15,2030,NTN-B 2030
2026-03-26,20310515,7.9835,7.9951,7.964,4380.493329,2031-05-15,2031,NTN-B 2031
2026-03-26,20320815,7.9233,7.9375,7.9063,4251.0622,2032-08-15,2032,NTN-B 2032
2026-03-26,20330515,7.904,7.9222,7.8864,4287.87225,2033-05-15,2033,NTN-B 2033
2026-03-26,20350515,7.6976,7.7157,7.677,4256.237961,2035-05-15,2035,NTN-B 2035
2026-03-26,20370515,7.5936,7.614,7.5694,4219.080078,2037-05-15,2037,NTN-B 2037
2026-03-26,20400815,7.4454,7.459,7.4285,4113.199589,2040-08-15,2040,NTN-B 2040
2026-03-26,20450515,7.3593,7.3756,7.3434,4129.914143,2045-05-15,2045,NTN-B 2045
2026-03-26,20500815,7.3141,7.3328,7.2965,4015.282166,2050-08-15,2050,NTN-B 2050
2026-03-26,20550515,7.3081,7.3307,7.2841,4046.670653,2055-05-15,2055,NTN-B 2055
2026-03-26,20600815,7.3082,7.3291,7.2953,3945.284172,2060-08-15,2060,NTN-B 2060
2026-03-27,20260815,9.0396,9.0526,9.0123,4627.185396,2026-08-15,2026,NTN-B 2026
2026-03-27,20270515,8.2634,8.279,8.2521,4643.852595,2027-05-15,2027,NTN-B 2027
2026-03-27,20280815,8.1357,8.1493,8.123,4478.365472,2028-08-15,2028,NTN-B 2028
2026-03-27,20290515,8.02,8.0378,8.003,4509.650739,2029-05-15,2029,NTN-B 2029
2026-03-27,20300815,8.0434,8.0565,8.0305,4354.636955,2030-08-15,2030,NTN-B 2030
2026-03-27,20310515,8.0,8.0156,7.9856,4387.223258,2031-05-15,2031,NTN-B 2031
2026-03-27,20320815,7.94,7.9543,7.9258,4256.915217,2032-08-15,2032,NTN-B 2032
2026-03-27,20330515,7.9241,7.9367,7.9098,4292.749464,2033-05-15,2033,NTN-B 2033
2026-03-27,20350515,7.6926,7.7058,7.68,4266.905314,2035-05-15,2035,NTN-B 2035
2026-03-27,20370515,7.5813,7.5954,7.5664,4232.097956,2037-05-15,2037,NTN-B 2037
2026-03-27,20400815,7.4246,7.4378,7.4116,4129.683196,2040-08-15,2040,NTN-B 2040
2026-03-27,20450515,7.3526,7.3653,7.3378,4141.685252,2045-05-15,2045,NTN-B 2045
2026-03-27,20500815,7.3152,7.3309,7.3039,4023.504724,2050-08-15,2050,NTN-B 2050
2026-03-27,20550515,7.31,7.3242,7.296,4054.553018,2055-05-15,2055,NTN-B 2055
2026-03-27,20600815,7.31,7.3259,7.2973,3952.969991,2060-08-15,2060,NTN-B 2060
2026-03-30,20260815,8.9134,8.9364,8.8925,4632.379392,2026-08-15,2026,NTN-B 2026
2026-03-30,20270515,8.0489,8.0634,8.0375,4656.77274,2027-05-15,2027,NTN-B 2027
2026-03-30,20280815,8.01,8.0223,7.9962,4492.865993,2028-08-15,2028,NTN-B 2028
2026-03-30,20290515,7.9365,7.9491,7.9224,4522.33509,2029-05-15,2029,NTN-B 2029
2026-03-30,20300815,7.97,7.9835,7.9548,4368.830842,2030-08-15,2030,NTN-B 2030
2026-03-30,20310515,7.9278,7.9407,7.9142,4402.757489,2031-05-15,2031,NTN-B 2031
2026-03-30,20320815,7.8846,7.8963,7.8683,4271.197027,2032-08-15,2032,NTN-B 2032
2026-03-30,20330515,7.8674,7.8808,7.8563,4308.312286,2033-05-15,2033,NTN-B 2033
2026-03-30,20350515,7.6772,7.6925,7.665,4273.776735,2035-05-15,2035,NTN-B 2035
2026-03-30,20370515,7.5703,7.5894,7.5574,4238.158172,2037-05-15,2037,NTN-B 2037
2026-03-30,20400815,7.4437,7.4564,7.4258,4125.33894,2040-08-15,2040,NTN-B 2040
2026-03-30,20450515,7.36,7.3753,7.3446,4141.170446,2045-05-15,2045,NTN-B 2045
2026-03-30,20500815,7.31,7.3246,7.2953,4028.365159,2050-08-15,2050,NTN-B 2050
2026-03-30,20550515,7.3095,7.3256,7.29,4057.295074,2055-05-15,2055,NTN-B 2055
2026-03-30,20600815,7.2972,7.315,7.2803,3961.73897,2060-08-15,2060,NTN-B 2060
2026-03-31,20260815,8.9271,8.9471,8.9027,4635.288716,2026-08-15,2026,NTN-B 2026
2026-03-31,20270515,7.9272,7.9465,7.9073,4665.386152,2027-05-15,2027,NTN-B 2027
2026-03-31,20280815,7.8425,7.8623,7.8192,4511.262917,2028-08-15,2028,NTN-B 2028
2026-03-31,20290515,7.7879,7.808,7.7703,4542.708763,2029-05-15,2029,NTN-B 2029
2026-03-31,20300815,7.8093,7.8275,7.7957,4396.699235,2030-08-15,2030,NTN-B 2030
2026-03-31,20310515,7.766,7.7845,7.7476,4434.240822,2031-05-15,2031,NTN-B 2031
2026-03-31,20320815,7.7341,7.7503,7.7196,4305.523487,2032-08-15,2032,NTN-B 2032
2026-03-31,20330515,7.7236,7.7446,7.713,4343.785776,2033-05-15,2033,NTN-B 2033
2026-03-31,20350515,7.5623,7.583,7.5496,4307.820433,2035-05-15,2035,NTN-B 2035
2026-03-31,20370515,7.5052,7.5131,7.485,4261.053863,2037-05-15,2037,NTN-B 2037
2026-03-31,20400815,7.3961,7.4064,7.3746,4145.16502,2040-08-15,2040,NTN-B 2040
2026-03-31,20450515,7.2909,7.3093,7.2771,4172.640031,2045-05-15,2045,NTN-B 2045
2026-03-31,20500815,7.2433,7.261,7.2275,4061.49387,2050-08-15,2050,NTN-B 2050
2026-03-31,20550515,7.2388,7.263,7.2188,4093.878952,2055-05-15,2055,NTN-B 2055
2026-03-31,20600815,7.22,7.2415,7.2042,4002.759001,2060-08-15,2060,NTN-B 2060
2026-04-01,20260815,8.813,8.8696,8.7678,4640.241376,2026-08-15,2026,NTN-B 2026
2026-04-01,20270515,7.87,7.8835,7.8588,4671.009432,2027-05-15,2027,NTN-B 2027
2026-04-01,20280815,7.795,7.8092,7.7845,4518.545926,2028-08-15,2028,NTN-B 2028
2026-04-01,20290515,7.7534,7.767,7.7393,4549.662826,2029-05-15,2029,NTN-B 2029
2026-04-01,20300815,7.7806,7.7966,7.7677,4403.990153,2030-08-15,2030,NTN-B 2030
2026-04-01,20310515,7.7202,7.7342,7.705,4445.204929,2031-05-15,2031,NTN-B 2031
2026-04-01,20320815,7.7,7.7142,7.6865,4315.444201,2032-08-15,2032,NTN-B 2032
2026-04-01,20330515,7.69,7.7036,7.6747,4354.22637,2033-05-15,2033,NTN-B 2033
2026-04-01,20350515,7.5418,7.5583,7.5271,4316.146541,2035-05-15,2035,NTN-B 2035
2026-04-01,20370515,7.4807,7.5032,7.4575,4271.364252,2037-05-15,2037,NTN-B 2037
2026-04-01,20400815,7.3708,7.3872,7.3565,4156.95732,2040-08-15,2040,NTN-B 2040
2026-04-01,20450515,7.2728,7.291,7.2609,4182.836906,2045-05-15,2045,NTN-B 2045
2026-04-01,20500815,7.2118,7.232,7.199,4078.592966,2050-08-15,2050,NTN-B 2050
2026-04-01,20550515,7.1971,7.2198,7.1838,4116.723959,2055-05-15,2055,NTN-B 2055
2026-04-01,20600815,7.1897,7.2064,7.1722,4020.535994,2060-08-15,2060,NTN-B 2060
2026-04-02,20260815,8.6003,8.6346,8.5731,4646.713668,2026-08-15,2026,NTN-B 2026
2026-04-02,20270515,7.82,7.8323,7.8066,4676.28701,2027-05-15,2027,NTN-B 2027
2026-04-02,20280815,7.8031,7.814,7.7865,4520.664045,2028-08-15,2028,NTN-B 2028
2026-04-02,20290515,7.7763,7.7842,7.7583,4549.84655,2029-05-15,2029,NTN-B 2029
2026-04-02,20300815,7.82,7.8323,7.8073,4400.616563,2030-08-15,2030,NTN-B 2030
2026-04-02,20310515,7.766,7.7818,7.7534,4439.863124,2031-05-15,2031,NTN-B 2031
2026-04-02,20320815,7.7399,7.7542,7.7212,4309.746933,2032-08-15,2032,NTN-B 2032
2026-04-02,20330515,7.7261,7.7388,7.7139,4348.709672,2033-05-15,2033,NTN-B 2033
2026-04-02,20350515,7.568,7.5912,7.555,4311.659244,2035-05-15,2035,NTN-B 2035
2026-04-02,20370515,7.5013,7.5157,7.4853,4267.592359,2037-05-15,2037,NTN-B 2037
2026-04-02,20400815,7.3834,7.4007,7.3681,4154.93356,2040-08-15,2040,NTN-B 2040
2026-04-02,20450515,7.2546,7.2765,7.2396,4193.100665,2045-05-15,2045,NTN-B 2045
2026-04-02,20500815,7.2119,7.2325,7.1973,4081.046733,2050-08-15,2050,NTN-B 2050
2026-04-02,20550515,7.1937,7.2128,7.18,4120.912119,2055-05-15,2055,NTN-B 2055
2026-04-02,20600815,7.18,7.1956,7.167,4027.930108,2060-08-15,2060,NTN-B 2060
2026-04-07,20260815,8.6088,8.6332,8.5938,4652.760316,2026-08-15,2026,NTN-B 2026
2026-04-07,20270515,7.8829,7.8952,7.8655,4679.359809,2027-05-15,2027,NTN-B 2027
2026-04-07,20280815,7.8838,7.897,7.8723,4518.952711,2028-08-15,2028,NTN-B 2028
2026-04-07,20290515,7.85,7.8607,7.8392,4546.96296,2029-05-15,2029,NTN-B 2029
2026-04-07,20300815,7.8846,7.9005,7.8748,4396.137826,2030-08-15,2030,NTN-B 2030
2026-04-07,20310515,7.8141,7.8283,7.8014,4436.956618,2031-05-15,2031,NTN-B 2031
2026-04-07,20320815,7.7641,7.7806,7.7473,4310.109672,2032-08-15,2032,NTN-B 2032
2026-04-07,20330515,7.7479,7.7648,7.7387,4349.233695,2033-05-15,2033,NTN-B 2033
2026-04-07,20350515,7.5978,7.6084,7.5768,4308.903779,2035-05-15,2035,NTN-B 2035
2026-04-07,20370515,7.4996,7.5147,7.4776,4273.448651,2037-05-15,2037,NTN-B 2037
2026-04-07,20400815,7.3757,7.3955,7.3591,4162.897562,2040-08-15,2040,NTN-B 2040
2026-04-07,20450515,7.24,7.2525,7.2269,4204.442683,2045-05-15,2045,NTN-B 2045
2026-04-07,20500815,7.1827,7.1961,7.1684,4099.678951,2050-08-15,2050,NTN-B 2050
2026-04-07,20550515,7.16,7.1733,7.1479,4142.541709,2055-05-15,2055,NTN-B 2055
2026-04-07,20600815,7.154,7.1712,7.1417,4046.130767,2060-08-15,2060,NTN-B 2060
2026-05-27,20260815,10.0497,10.0586,10.0216,4749.327469,2026-08-15,2026,NTN-B 2026
2026-05-27,20270515,8.0076,8.0233,7.9984,4641.636977,2027-05-15,2027,NTN-B 2027
2026-05-27,20280815,7.9922,8.0055,7.979,4612.740382,2028-08-15,2028,NTN-B 2028
2026-05-27,20290515,7.9,7.912,7.8842,4505.389296,2029-05-15,2029,NTN-B 2029
2026-05-27,20300815,7.94,7.951,7.927,4488.206899,2030-08-15,2030,NTN-B 2030
2026-05-27,20310515,7.8813,7.895,7.8658,4386.587992,2031-05-15,2031,NTN-B 2031
2026-05-27,20320815,7.8526,7.8636,7.8382,4389.543647,2032-08-15,2032,NTN-B 2032
2026-05-27,20330515,7.8323,7.8442,7.8176,4289.098517,2033-05-15,2033,NTN-B 2033
2026-05-27,20350515,7.6982,7.7115,7.6857,4238.819384,2035-05-15,2035,NTN-B 2035
2026-05-27,20370515,7.5723,7.5847,7.5593,4206.703152,2037-05-15,2037,NTN-B 2037
2026-05-27,20400815,7.4553,7.4687,7.4425,4226.289669,2040-08-15,2040,NTN-B 2040
2026-05-27,20450515,7.3623,7.3738,7.3505,4105.602781,2045-05-15,2045,NTN-B 2045
2026-05-27,20500815,7.2595,7.2726,7.2453,4153.722918,2050-08-15,2050,NTN-B 2050
2026-05-27,20550515,7.25,7.2616,7.2362,4049.270919,2055-05-15,2055,NTN-B 2055
2026-05-27,20600815,7.2413,7.2529,7.2256,4090.126839,2060-08-15,2060,NTN-B 2060
2026-05-28,20260815,10.1232,10.147,10.0942,4751.610618,2026-08-15,2026,NTN-B 2026
2026-05-28,20270515,8.001,8.0155,7.9884,4644.482659,2027-05-15,2027,NTN-B 2027
2026-05-28,20280815,8.03,8.043,8.0147,4611.967061,2028-08-15,2028,NTN-B 2028
2026-05-28,20290515,7.93,7.9462,7.913,4504.457176,2029-05-15,2029,NTN-B 2029
2026-05-28,20300815,7.96,7.9728,7.9445,4487.62413,2030-08-15,2030,NTN-B 2030
2026-05-28,20310515,7.8925,7.9007,7.8746,4387.040784,2031-05-15,2031,NTN-B 2031
2026-05-28,20320815,7.8454,7.8596,7.8293,4393.458088,2032-08-15,2032,NTN-B 2032
2026-05-28,20330515,7.8053,7.8218,7.7936,4297.580451,2033-05-15,2033,NTN-B 2033
2026-05-28,20350515,7.6607,7.6792,7.6466,4251.329653,2035-05-15,2035,NTN-B 2035
2026-05-28,20370515,7.5354,7.5563,7.5233,4220.487929,2037-05-15,2037,NTN-B 2037
2026-05-28,20400815,7.44,7.4621,7.4263,4234.128826,2040-08-15,2040,NTN-B 2040
2026-05-28,20450515,7.357,7.371,7.338,4110.012221,2045-05-15,2045,NTN-B 2045
2026-05-28,20500815,7.267,7.2803,7.2523,4152.415467,2050-08-15,2050,NTN-B 2050
2026-05-28,20550515,7.2463,7.2581,7.2283,4053.223087,2055-05-15,2055,NTN-B 2055
2026-05-28,20600815,7.2301,7.2447,7.2155,4097.979187,2060-08-15,2060,NTN-B 2060
2026-05-29,20260815,10.093,10.138,10.0829,4754.899185,2026-08-15,2026,NTN-B 2026
2026-05-29,20270515,8.02,8.0348,8.0085,4646.291883,2027-05-15,2027,NTN-B 2027
2026-05-29,20280815,8.09,8.1033,8.0796,4609.254661,2028-08-15,2028,NTN-B 2028
2026-05-29,20290515,7.9801,7.9946,7.9667,4501.255763,2029-05-15,2029,NTN-B 2029
2026-05-29,20300815,8.0046,8.0146,7.9873,4483.291319,2030-08-15,2030,NTN-B 2030
2026-05-29,20310515,7.93,7.9426,7.9146,4382.909271,2031-05-15,2031,NTN-B 2031
2026-05-29,20320815,7.8765,7.8898,7.8616,4389.389487,2032-08-15,2032,NTN-B 2032
2026-05-29,20330515,7.839,7.8528,7.8226,4292.289994,2033-05-15,2033,NTN-B 2033
2026-05-29,20350515,7.6999,7.7109,7.6776,4242.966772,2035-05-15,2035,NTN-B 2035
2026-05-29,20370515,7.5645,7.5788,7.5465,4213.673739,2037-05-15,2037,NTN-B 2037
2026-05-29,20400815,7.4592,7.4726,7.4466,4229.393217,2040-08-15,2040,NTN-B 2040
2026-05-29,20450515,7.3702,7.3867,7.3547,4106.646403,2045-05-15,2045,NTN-B 2045
2026-05-29,20500815,7.28,7.2961,7.2651,4148.560294,2050-08-15,2050,NTN-B 2050
2026-05-29,20550515,7.2534,7.2686,7.2386,4051.875836,2055-05-15,2055,NTN-B 2055
2026-05-29,20600815,7.24,7.257,7.219,4095.100863,2060-08-15,2060,NTN-B 2060
2026-06-01,20260815,10.1,10.1323,10.0716,4757.835285,2026-08-15,2026,NTN-B 2026
2026-06-01,20270515,8.0217,8.0357,8.0078,4648.804626,2027-05-15,2027,NTN-B 2027
2026-06-01,20280815,8.12,8.1353,8.1063,4609.201287,2028-08-15,2028,NTN-B 2028
2026-06-01,20290515,8.0488,8.0601,8.0292,4495.972061,2029-05-15,2029,NTN-B 2029
2026-06-01,20300815,8.086,8.099,8.0694,4473.379995,2030-08-15,2030,NTN-B 2030
2026-06-01,20310515,8.01,8.025,7.9917,4371.406703,2031-05-15,2031,NTN-B 2031
2026-06-01,20320815,7.96,7.975,7.9447,4374.47779,2032-08-15,2032,NTN-B 2032
2026-06-01,20330515,7.91,7.925,7.896,4278.608931,2033-05-15,2033,NTN-B 2033
2026-06-01,20350515,7.76,7.7739,7.745,4228.98564,2035-05-15,2035,NTN-B 2035
2026-06-01,20370515,7.62,7.6338,7.6066,4198.685194,2037-05-15,2037,NTN-B 2037
2026-06-01,20400815,7.512,7.5257,7.4967,4212.493291,2040-08-15,2040,NTN-B 2040
2026-06-01,20450515,7.416,7.4332,7.3988,4089.654535,2045-05-15,2045,NTN-B 2045
2026-06-01,20500815,7.33,7.3457,7.315,4127.606752,2050-08-15,2050,NTN-B 2050
2026-06-01,20550515,7.2955,7.3135,7.2794,4033.455061,2055-05-15,2055,NTN-B 2055
2026-06-01,20600815,7.2826,7.2994,7.256,4075.690761,2060-08-15,2060,NTN-B 2060
2026-06-02,20260815,10.2851,10.3223,10.23,4759.158769,2026-08-15,2026,NTN-B 2026
2026-06-02,20270515,8.0222,8.0364,8.0098,4651.36552,2027-05-15,2027,NTN-B 2027
2026-06-02,20280815,8.16,8.1728,8.1426,4608.279363,2028-08-15,2028,NTN-B 2028
2026-06-02,20290515,8.1107,8.1278,8.0996,4491.487614,2029-05-15,2029,NTN-B 2029
2026-06-02,20300815,8.1564,8.1696,8.1384,4465.199916,2030-08-15,2030,NTN-B 2030
2026-06-02,20310515,8.0675,8.0807,8.0489,4363.866523,2031-05-15,2031,NTN-B 2031
2026-06-02,20320815,8.0216,8.028,7.9956,4364.173236,2032-08-15,2032,NTN-B 2032
2026-06-02,20330515,7.9779,7.985,7.9537,4265.708794,2033-05-15,2033,NTN-B 2033
2026-06-02,20350515,7.823,7.8348,7.8026,4214.313063,2035-05-15,2035,NTN-B 2035
2026-06-02,20370515,7.6797,7.6916,7.6551,4182.499804,2037-05-15,2037,NTN-B 2037
2026-06-02,20400815,7.5591,7.5721,7.539,4197.759976,2040-08-15,2040,NTN-B 2040
2026-06-02,20450515,7.4532,7.4698,7.4335,4076.358089,2045-05-15,2045,NTN-B 2045
2026-06-02,20500815,7.3625,7.3755,7.3398,4114.862419,2050-08-15,2050,NTN-B 2050
2026-06-02,20550515,7.33,7.3425,7.3061,4018.86584,2055-05-15,2055,NTN-B 2055
2026-06-02,20600815,7.3142,7.3292,7.2946,4061.970871,2060-08-15,2060,NTN-B 2060
2026-06-03,20260815,10.6399,10.735,10.569,4759.038345,2026-08-15,2026,NTN-B 2026
2026-06-03,20270515,8.194,8.1972,8.1801,4647.107227,2027-05-15,2027,NTN-B 2027
2026-06-03,20280815,8.3555,8.3706,8.3442,4593.843779,2028-08-15,2028,NTN-B 2028
2026-06-03,20290515,8.325,8.3362,8.3096,4469.947854,2029-05-15,2029,NTN-B 2029
2026-06-03,20300815,8.3793,8.3885,8.3638,4434.128952,2030-08-15,2030,NTN-B 2030
2026-06-03,20310515,8.2879,8.298,8.2691,4328.380831,2031-05-15,2031,NTN-B 2031
2026-06-03,20320815,8.2041,8.2163,8.1942,4329.197364,2032-08-15,2032,NTN-B 2032
2026-06-03,20330515,8.1479,8.1662,8.1373,4230.179741,2033-05-15,2033,NTN-B 2033
2026-06-03,20350515,7.9532,7.9653,7.941,4181.806052,2035-05-15,2035,NTN-B 2035
2026-06-03,20370515,7.8,7.8203,7.7834,4147.903407,2037-05-15,2037,NTN-B 2037
2026-06-03,20400815,7.6738,7.6936,7.6546,4159.037521,2040-08-15,2040,NTN-B 2040
2026-06-03,20450515,7.5478,7.5639,7.5346,4039.549931,2045-05-15,2045,NTN-B 2045
2026-06-03,20500815,7.4589,7.4733,7.4426,4073.235463,2050-08-15,2050,NTN-B 2050
2026-06-03,20550515,7.4282,7.4492,7.4076,3974.000727,2055-05-15,2055,NTN-B 2055
2026-06-03,20600815,7.42,7.4335,7.4,4011.740605,2060-08-15,2060,NTN-B 2060
2026-06-05,20260815,10.75,10.8064,10.69,4761.178935,2026-08-15,2026,NTN-B 2026
2026-06-05,20270515,8.27,8.2841,8.2569,4646.708316,2027-05-15,2027,NTN-B 2027
2026-06-05,20280815,8.5384,8.5573,8.521,4580.637615,2028-08-15,2028,NTN-B 2028
2026-06-05,20290515,8.5238,8.5408,8.5092,4450.356294,2029-05-15,2029,NTN-B 2029
2026-06-05,20300815,8.5737,8.5932,8.555,4407.668813,2030-08-15,2030,NTN-B 2030
2026-06-05,20310515,8.4799,8.5082,8.4559,4298.16471,2031-05-15,2031,NTN-B 2031
2026-06-05,20320815,8.3647,8.3876,8.3478,4299.075867,2032-08-15,2032,NTN-B 2032
2026-06-05,20330515,8.35,8.3633,8.3346,4188.0752,2033-05-15,2033,NTN-B 2033
2026-06-05,20350515,8.1226,8.138,8.1043,4139.387301,2035-05-15,2035,NTN-B 2035
2026-06-05,20370515,7.9722,7.9841,7.953,4098.153895,2037-05-15,2037,NTN-B 2037
2026-06-05,20400815,7.8492,7.8684,7.8267,4099.707111,2040-08-15,2040,NTN-B 2040
2026-06-05,20450515,7.7065,7.7262,7.6819,3977.536506,2045-05-15,2045,NTN-B 2045
2026-06-05,20500815,7.6271,7.6492,7.6015,4000.716724,2050-08-15,2050,NTN-B 2050
2026-06-05,20550515,7.593,7.6151,7.5697,3899.247799,2055-05-15,2055,NTN-B 2055
2026-06-05,20600815,7.583,7.6005,7.5613,3935.448596,2060-08-15,2060,NTN-B 2060
2026-06-08,20260815,10.8473,10.8733,10.8065,4763.466684,2026-08-15,2026,NTN-B 2026
2026-06-08,20270515,8.35,8.3626,8.338,4646.181418,2027-05-15,2027,NTN-B 2027
2026-06-08,20280815,8.6718,8.6903,8.6578,4571.806778,2028-08-15,2028,NTN-B 2028
2026-06-08,20290515,8.64,8.654,8.6212,4440.062137,2029-05-15,2029,NTN-B 2029
2026-06-08,20300815,8.6772,8.6913,8.6633,4394.889578,2030-08-15,2030,NTN-B 2030
2026-06-08,20310515,8.5703,8.5828,8.5514,4285.362885,2031-05-15,2031,NTN-B 2031
2026-06-08,20320815,8.4321,8.4496,8.4167,4287.955373,2032-08-15,2032,NTN-B 2032
2026-06-08,20330515,8.4225,8.4357,8.4073,4174.650921,2033-05-15,2033,NTN-B 2033
2026-06-08,20350515,8.19,8.2016,8.1725,4124.080887,2035-05-15,2035,NTN-B 2035
2026-06-08,20370515,8.0161,8.034,8.0036,4087.304399,2037-05-15,2037,NTN-B 2037
2026-06-08,20400815,7.9051,7.9157,7.89,4082.596366,2040-08-15,2040,NTN-B 2040
2026-06-08,20450515,7.7776,7.789,7.7577,3951.427833,2045-05-15,2045,NTN-B 2045
2026-06-08,20500815,7.6896,7.7053,7.6703,3975.681049,2050-08-15,2050,NTN-B 2050
2026-06-08,20550515,7.643,7.6616,7.6283,3878.507631,2055-05-15,2055,NTN-B 2055
2026-06-08,20600815,7.6375,7.6519,7.6247,3911.945524,2060-08-15,2060,NTN-B 2060
2026-06-09,20260815,11.0389,11.0511,11.023,4764.999538,2026-08-15,2026,NTN-B 2026
2026-06-09,20270515,8.3742,8.3883,8.3618,4647.869232,2027-05-15,2027,NTN-B 2027
2026-06-09,20280815,8.71,8.7218,8.699,4571.185204,2028-08-15,2028,NTN-B 2028
2026-06-09,20290515,8.6753,8.6843,8.6571,4438.741709,2029-05-15,2029,NTN-B 2029
2026-06-09,20300815,8.6954,8.7028,8.6851,4394.752897,2030-08-15,2030,NTN-B 2030
2026-06-09,20310515,8.5891,8.5989,8.5775,4284.665146,2031-05-15,2031,NTN-B 2031
2026-06-09,20320815,8.4539,8.4665,8.442,4286.030202,2032-08-15,2032,NTN-B 2032
2026-06-09,20330515,8.4308,8.4413,8.4187,4175.229222,2033-05-15,2033,NTN-B 2033
2026-06-09,20350515,8.2097,8.2203,8.1971,4121.269361,2035-05-15,2035,NTN-B 2035
2026-06-09,20370515,8.0261,8.0467,8.0065,4086.59505,2037-05-15,2037,NTN-B 2037
2026-06-09,20400815,7.8973,7.9124,7.8838,4087.544448,2040-08-15,2040,NTN-B 2040
2026-06-09,20450515,7.7606,7.7744,7.7512,3960.325008,2045-05-15,2045,NTN-B 2045
2026-06-09,20500815,7.6813,7.695,7.6667,3981.433781,2050-08-15,2050,NTN-B 2050
2026-06-09,20550515,7.6224,7.64,7.6028,3889.993923,2055-05-15,2055,NTN-B 2055
2026-06-09,20600815,7.6201,7.634,7.6036,3922.212078,2060-08-15,2060,NTN-B 2060
2026-06-10,20260815,11.2382,11.2594,11.1969,4766.542309,2026-08-15,2026,NTN-B 2026
2026-06-10,20270515,8.3875,8.3998,8.3726,4649.992258,2027-05-15,2027,NTN-B 2027
2026-06-10,20280815,8.73,8.7432,8.7182,4572.131588,2028-08-15,2028,NTN-B 2028
2026-06-10,20290515,8.65,8.6598,8.6331,4444.100867,2029-05-15,2029,NTN-B 2029
2026-06-10,20300815,8.6357,8.6497,8.6265,4406.110719,2030-08-15,2030,NTN-B 2030
2026-06-10,20310515,8.5365,8.5505,8.5253,4295.990786,2031-05-15,2031,NTN-B 2031
2026-06-10,20320815,8.41,8.4241,8.3952,4297.290039,2032-08-15,2032,NTN-B 2032
2026-06-10,20330515,8.3745,8.3888,8.3628,4189.867828,2033-05-15,2033,NTN-B 2033
2026-06-10,20350515,8.1608,8.1709,8.1485,4136.338617,2035-05-15,2035,NTN-B 2035
2026-06-10,20370515,7.9693,7.9823,7.9534,4105.836889,2037-05-15,2037,NTN-B 2037
2026-06-10,20400815,7.8352,7.8482,7.8197,4111.336271,2040-08-15,2040,NTN-B 2040
2026-06-10,20450515,7.6988,7.7162,7.6856,3987.113542,2045-05-15,2045,NTN-B 2045
2026-06-10,20500815,7.5979,7.6136,7.592,4020.034242,2050-08-15,2050,NTN-B 2050
2026-06-10,20550515,7.5288,7.5471,7.5174,3935.237926,2055-05-15,2055,NTN-B 2055
2026-06-10,20600815,7.5296,7.5492,7.5138,3967.237338,2060-08-15,2060,NTN-B 2060
2026-06-11,20260815,10.65,10.6855,10.6373,4774.465295,2026-08-15,2026,NTN-B 2026
2026-06-11,20270515,8.2765,8.292,8.2639,4656.964656,2027-05-15,2027,NTN-B 2027
2026-06-11,20280815,8.5262,8.5421,8.5113,4592.222107,2028-08-15,2028,NTN-B 2028
2026-06-11,20290515,8.3845,8.3984,8.3667,4476.021045,2029-05-15,2029,NTN-B 2029
2026-06-11,20300815,8.3764,8.395,8.3563,4447.189345,2030-08-15,2030,NTN-B 2030
2026-06-11,20310515,8.2745,8.3012,8.2525,4342.92076,2031-05-15,2031,NTN-B 2031
2026-06-11,20320815,8.1748,8.1821,8.1485,4347.353498,2032-08-15,2032,NTN-B 2032
2026-06-11,20330515,8.109,8.1188,8.0902,4250.669716,2033-05-15,2033,NTN-B 2033
2026-06-11,20350515,7.9118,7.9281,7.8888,4204.414236,2035-05-15,2035,NTN-B 2035
2026-06-11,20370515,7.6979,7.7168,7.6786,4190.539482,2037-05-15,2037,NTN-B 2037
2026-06-11,20400815,7.5668,7.5811,7.5521,4208.577607,2040-08-15,2040,NTN-B 2040
2026-06-11,20450515,7.4686,7.4823,7.4546,4083.06685,2045-05-15,2045,NTN-B 2045
2026-06-11,20500815,7.3703,7.392,7.3545,4124.421745,2050-08-15,2050,NTN-B 2050
2026-06-11,20550515,7.3105,7.3343,7.2865,4041.116514,2055-05-15,2055,NTN-B 2055
2026-06-11,20600815,7.3069,7.3338,7.2846,4078.558501,2060-08-15,2060,NTN-B 2060
2026-06-12,20260815,11.0015,11.0342,10.9779,4778.422289,2026-08-15,2026,NTN-B 2026
2026-06-12,20270515,8.2572,8.2787,8.24,4663.868785,2027-05-15,2027,NTN-B 2027
2026-06-12,20280815,8.4885,8.5014,8.4782,4601.572986,2028-08-15,2028,NTN-B 2028
